,Image 1,Image 2,Similarity
1062,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (1 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (26 of 37).jpg,0.6038501262664795
217,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (12 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (35 of 37).jpg,0.6038200855255127
476,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (17 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (34 of 37).jpg,0.603813886642456
1110,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (10 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (4 of 37).jpg,0.6037821173667908
977,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (9 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (15 of 37).jpg,0.60364830493927
225,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (12 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (9 of 37).jpg,0.6035774946212769
777,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (4 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (15 of 37).jpg,0.603552520275116
1509,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (24 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (32 of 37).jpg,0.6035522818565369
732,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (3 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (13 of 37).jpg,0.6033334732055664
993,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (9 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (3 of 37).jpg,0.6029704809188843
1079,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (1 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (8 of 37).jpg,0.6029030084609985
1262,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (15 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (30 of 37).jpg,0.6028872132301331
1515,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (24 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (4 of 37).jpg,0.6024010181427002
1106,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (10 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (34 of 37).jpg,0.6016750931739807
195,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (12 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (15 of 37).jpg,0.6015321612358093
986,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (9 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (23 of 37).jpg,0.6013800501823425
891,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (7 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (8 of 21).jpg,0.6012637615203857
820,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (5 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (16 of 37).jpg,0.6010905504226685
1255,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (15 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (24 of 37).jpg,0.6009922623634338
1425,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (20 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (34 of 37).jpg,0.6003062725067139
976,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (9 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (14 of 37).jpg,0.6000170111656189
768,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (4 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (8 of 21).jpg,0.5996929407119751
806,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (4 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (8 of 37).jpg,0.5995359420776367
302,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (14 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (15 of 37).jpg,0.5994554758071899
990,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (9 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (27 of 37).jpg,0.5993475317955017
1652,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (32 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (6 of 37).jpg,0.5991926193237305
51,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (1 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (37 of 37).jpg,0.5991355180740356
851,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (6 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (8 of 21).jpg,0.5989637970924377
1339,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (18 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (24 of 37).jpg,0.5980918407440186
857,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (6 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (12 of 37).jpg,0.5980478525161743
866,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (6 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (20 of 37).jpg,0.5979183316230774
639,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (20 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (1 of 37).jpg,0.5978907346725464
25,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (1 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (13 of 37).jpg,0.5976256728172302
549,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (19 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (12 of 37).jpg,0.5975901484489441
750,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (3 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (3 of 37).jpg,0.5975220203399658
755,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (3 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (34 of 37).jpg,0.5974355340003967
647,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (20 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (17 of 37).jpg,0.5974082946777344
234,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (13 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (21 of 21).jpg,0.5973377227783203
1378,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (19 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (36 of 37).jpg,0.597076952457428
572,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (19 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (33 of 37).jpg,0.5970757007598877
1092,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (10 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (21 of 37).jpg,0.5970583558082581
200,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (12 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (2 of 37).jpg,0.5969089865684509
622,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (2 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (36 of 37).jpg,0.5968983769416809
283,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (14 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (18 of 21).jpg,0.5965418815612793
620,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (2 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (34 of 37).jpg,0.5965272188186646
1013,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Gustofwind (1 of 1).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (14 of 37).jpg,0.5963250398635864
899,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (7 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (14 of 37).jpg,0.5963059067726135
142,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (11 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (17 of 37).jpg,0.5958654880523682
38,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (1 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (25 of 37).jpg,0.5955373644828796
57,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (1 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (9 of 37).jpg,0.5954727530479431
791,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (4 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (28 of 37).jpg,0.5952596664428711
451,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (17 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (11 of 37).jpg,0.5950788855552673
658,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (20 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (27 of 37).jpg,0.5950683355331421
1377,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (19 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (35 of 37).jpg,0.5950488448143005
1080,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (1 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (9 of 37).jpg,0.5945395827293396
1504,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (24 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (28 of 37).jpg,0.5943769216537476
733,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (3 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (14 of 37).jpg,0.5939176082611084
553,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (19 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (16 of 37).jpg,0.5937581062316895
644,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (20 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (14 of 37).jpg,0.5936423540115356
870,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (6 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (24 of 37).jpg,0.5936422348022461
1089,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (10 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (19 of 37).jpg,0.5934938192367554
821,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (5 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (17 of 37).jpg,0.5933123230934143
209,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (12 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (28 of 37).jpg,0.5930214524269104
745,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (3 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (25 of 37).jpg,0.5929505825042725
1446,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (21 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (32 of 37).jpg,0.5929076671600342
865,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (6 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (2 of 37).jpg,0.592739462852478
743,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (3 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (23 of 37).jpg,0.5926974415779114
81,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (10 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (12 of 37).jpg,0.5924314260482788
466,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (17 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (25 of 37).jpg,0.5923975706100464
736,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (3 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (17 of 37).jpg,0.5922808051109314
208,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (12 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (27 of 37).jpg,0.5922650098800659
830,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (5 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (25 of 37).jpg,0.5921513438224792
1516,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (24 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (5 of 37).jpg,0.5919978022575378
1050,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (1 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (15 of 37).jpg,0.5919774770736694
16,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (1 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (6 of 21).jpg,0.5919294953346252
520,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (18 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (3 of 37).jpg,0.5914912223815918
1036,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Gustofwind (1 of 1).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (35 of 37).jpg,0.5914891362190247
1044,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Gustofwind (1 of 1).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (9 of 37).jpg,0.5914726853370667
440,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (17 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (21 of 21).jpg,0.5913860201835632
318,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (14 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (3 of 37).jpg,0.5911992788314819
810,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (5 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (8 of 21).jpg,0.5911592841148376
37,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (1 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (24 of 37).jpg,0.5906148552894592
602,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (2 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (18 of 37).jpg,0.5904812216758728
222,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (12 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (6 of 37).jpg,0.5902795195579529
1034,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Gustofwind (1 of 1).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (33 of 37).jpg,0.5900194048881531
463,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (17 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (22 of 37).jpg,0.5899956822395325
47,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (1 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (33 of 37).jpg,0.5899862051010132
1706,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (6 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (8 of 37).jpg,0.5898067355155945
94,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (10 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (24 of 37).jpg,0.5897448658943176
551,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (19 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (14 of 37).jpg,0.58940589427948
364,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (15 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (24 of 37).jpg,0.5890941619873047
786,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (4 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (23 of 37).jpg,0.5889431834220886
108,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (10 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (37 of 37).jpg,0.5888036489486694
1707,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (6 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (9 of 37).jpg,0.58866947889328
146,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (11 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (20 of 37).jpg,0.5885902643203735
662,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (20 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (30 of 37).jpg,0.5884988903999329
36,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (1 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (23 of 37).jpg,0.5884706377983093
326,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (14 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (37 of 37).jpg,0.5884048938751221
843,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (5 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (37 of 37).jpg,0.5881866216659546
1048,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (1 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (13 of 37).jpg,0.5879248380661011
1064,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (1 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (28 of 37).jpg,0.5875318050384521
610,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (2 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (25 of 37).jpg,0.5870311260223389
1365,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (19 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (24 of 37).jpg,0.5868147015571594
985,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (9 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (22 of 37).jpg,0.5867416262626648
377,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (15 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (36 of 37).jpg,0.5866133570671082
691,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (21 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (16 of 37).jpg,0.5863786339759827
526,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (18 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (35 of 37).jpg,0.5863500833511353
215,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (12 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (33 of 37).jpg,0.5863366723060608
901,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (7 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (16 of 37).jpg,0.5862663984298706
817,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (5 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (13 of 37).jpg,0.5857341289520264
111,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (10 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (6 of 37).jpg,0.5856918096542358
458,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (17 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (18 of 37).jpg,0.5856378078460693
147,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (11 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (21 of 37).jpg,0.5854969024658203
506,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (18 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (17 of 37).jpg,0.5854488611221313
725,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (3 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (8 of 21).jpg,0.5851743817329407
805,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (4 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (7 of 37).jpg,0.5851259827613831
1426,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (20 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (35 of 37).jpg,0.5849595665931702
884,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (6 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (37 of 37).jpg,0.5842822194099426
453,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (17 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (13 of 37).jpg,0.5840438008308411
1419,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (20 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (29 of 37).jpg,0.5840020179748535
509,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (18 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (2 of 37).jpg,0.583754301071167
28,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (1 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (16 of 37).jpg,0.5833389759063721
824,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (5 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (2 of 37).jpg,0.5830516815185547
656,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (20 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (25 of 37).jpg,0.5827042460441589
224,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (12 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (8 of 37).jpg,0.5826188921928406
455,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (17 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (15 of 37).jpg,0.5824503302574158
1427,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (20 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (36 of 37).jpg,0.582177460193634
734,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (3 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (15 of 37).jpg,0.5819858312606812
1456,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (21 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (8 of 37).jpg,0.5819010138511658
203,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (12 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (22 of 37).jpg,0.5818673372268677
1012,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Gustofwind (1 of 1).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (13 of 37).jpg,0.5815765261650085
871,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (6 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (25 of 37).jpg,0.5814949870109558
1449,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (21 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (35 of 37).jpg,0.581377387046814
445,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (17 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (7 of 21).jpg,0.5813474655151367
785,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (4 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (22 of 37).jpg,0.5810008645057678
351,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (15 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (12 of 37).jpg,0.5806862711906433
1252,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (15 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (21 of 37).jpg,0.5806241035461426
1433,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (20 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (8 of 37).jpg,0.5804833173751831
359,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (15 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (2 of 37).jpg,0.5804218053817749
1251,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (15 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (20 of 37).jpg,0.5799340605735779
495,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (18 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (8 of 21).jpg,0.579794704914093
